chr1	825654	1
chr1	825655	1
chr1	825656	1
chr1	825657	1
chr1	825658	1
chr1	825659	1
chr1	825660	1
chr1	825661	1
chr1	825662	1
chr1	825663	1
chr1	825664	1
chr1	825665	1
chr1	825666	1
chr1	825667	1
chr1	825668	1
chr1	825669	1
chr1	825670	1
chr1	825671	1
chr1	825672	1
chr1	825673	1
chr1	825674	1
chr1	825675	1
chr1	825676	1
chr1	825677	1
chr1	825678	1
chr1	825679	1
chr1	825680	1
chr1	825681	1
chr1	825682	1
chr1	825683	1
chr1	825684	1
chr1	825685	1
chr1	825686	1
chr1	825687	1
chr1	825688	1
chr1	825689	1
chr1	825690	1
chr1	825691	1
chr1	825692	1
chr1	825693	1
chr1	825694	1
chr1	825695	1
chr1	825696	1
chr1	825697	1
chr1	825698	1
chr1	825699	1
chr1	825700	1
chr1	825701	1
chr1	825702	1
chr1	825703	1
chr1	825704	1
chr1	825705	1
chr1	825706	1
chr1	825707	1
chr1	825708	1
chr1	825709	1
chr1	825710	1
chr1	825711	1
chr1	825712	1
chr1	825713	1
chr1	825714	1
chr1	825715	1
chr1	825716	1
chr1	825717	1
chr1	825718	1
chr1	825719	1
chr1	826570	1
chr1	826571	1
chr1	826572	1
chr1	826573	1
chr1	826574	1
chr1	826575	1
chr1	826576	1
chr1	826577	1
chr1	826578	1
chr1	826579	1
chr1	826580	1
chr1	826581	1
chr1	826582	1
chr1	826583	1
chr1	826584	1
chr1	826585	1
chr1	826586	1
chr1	826587	1
chr1	826588	1
chr1	826589	1
chr1	826590	1
chr1	826591	1
chr1	826592	1
chr1	826593	1
chr1	826594	1
chr1	826595	1
chr1	826596	1
chr1	826597	1
chr1	826598	1
chr1	826599	1
chr1	826600	1
chr1	826601	1
chr1	826602	1
chr1	826603	1
chr1	826604	1
chr1	826605	1
chr1	826606	1
chr1	826607	1
chr1	826608	1
chr1	826609	1
chr1	826610	1
chr1	826611	1
chr1	826612	1
chr1	826613	1
chr1	826614	1
chr1	826615	1
chr1	826616	1
chr1	826617	1
chr1	826618	1
chr1	826619	1
chr1	826620	1
chr1	826621	1
chr1	826622	1
chr1	826623	1
chr1	826624	1
chr1	826625	1
chr1	826626	1
chr1	826627	1
chr1	826628	1
chr1	826629	1
chr1	826630	1
chr1	826631	1
chr1	826632	1
chr1	826633	1
chr1	826634	1
chr1	826635	1
chr1	826636	1
chr1	826637	1
chr1	826638	1
chr1	826639	1
chr1	826640	1
chr1	826641	1
chr1	826642	1
chr1	826643	1
chr1	826644	1
chr1	826645	1
chr1	826646	1
chr1	826647	1
chr1	826648	1
chr1	826649	1
chr1	826650	1
chr1	826651	1
chr1	826652	1
chr1	826653	1
chr1	826654	1
chr1	826655	1
chr1	826656	1
chr1	826657	1
chr1	826658	1
chr1	826659	1
chr1	826660	1
chr1	826661	1
chr1	826662	1
chr1	826663	1
chr1	826664	1
chr1	826665	1
chr1	826666	1
chr1	826667	1
chr1	826668	1
chr1	826774	1
chr1	826775	1
chr1	826776	1
chr1	826777	1
chr1	826778	1
chr1	826779	1
chr1	826780	1
chr1	826781	1
chr1	826782	1
chr1	826783	1
chr1	826784	1
chr1	826785	1
chr1	826786	1
chr1	826787	1
chr1	826788	1
chr1	826789	1
chr1	826790	1
chr1	826791	1
chr1	826792	1
chr1	826793	1
chr1	826794	1
chr1	826795	1
chr1	826796	1
chr1	826797	1
chr1	826798	1
chr1	826799	1
chr1	826800	1
chr1	826801	1
chr1	826802	1
chr1	826803	1
chr1	826804	1
chr1	826805	1
chr1	826806	1
chr1	826807	1
chr1	826808	1
chr1	826809	1
chr1	826810	1
chr1	826811	1
chr1	826812	1
chr1	826813	1
chr1	826814	1
chr1	826815	1
chr1	826816	1
chr1	826817	1
chr1	826818	1
chr1	826819	1
chr1	826820	1
chr1	826821	1
chr1	826822	1
chr1	826823	1
chr1	826824	1
chr1	826825	1
chr1	826826	1
chr1	826827	1
chr1	826828	1
chr1	826829	1
chr1	826830	1
chr1	826831	1
chr1	826832	1
chr1	826833	1
chr1	826834	1
chr1	826835	1
chr1	826836	1
chr1	826837	1
chr1	826838	1
chr1	826839	1
chr1	826840	1
chr1	826841	1
chr1	826842	1
chr1	826843	1
chr1	826844	1
chr1	826845	1
chr1	826846	1
chr1	826847	1
chr1	826848	1
chr1	826849	1
chr1	826850	1
chr1	826851	1
chr1	826852	1
chr1	826853	1
chr1	826854	1
chr1	826855	1
chr1	826856	1
chr1	826857	1
chr1	826858	1
chr1	826859	1
chr1	826860	1
chr1	826861	1
chr1	826862	1
chr1	826863	1
chr1	826864	1
chr1	826865	1
chr1	826866	1
chr1	826867	1
chr1	826868	1
chr1	826869	1
chr1	826870	1
chr1	826871	1
chr1	826872	1
chr1	826873	1
chr1	921331	1
chr1	921332	1
chr1	921333	1
chr1	921334	1
chr1	921335	1
chr1	921336	1
chr1	921337	1
chr1	921338	1
chr1	921339	1
chr1	921340	1
chr1	921341	1
chr1	921342	1
chr1	921343	1
chr1	921344	1
chr1	921345	1
chr1	921346	1
chr1	921347	1
chr1	921348	1
chr1	921349	1
chr1	921350	1
chr1	921351	1
chr1	921352	1
chr1	921353	1
chr1	921354	1
chr1	921355	1
chr1	921356	1
chr1	921357	1
chr1	921358	1
chr1	921359	1
chr1	921360	1
chr1	921361	1
chr1	921362	1
chr1	921363	1
chr1	921364	1
chr1	921365	1
chr1	921366	1
chr1	921367	1
chr1	921368	1
chr1	921369	1
chr1	921370	1
chr1	921371	1
chr1	921372	1
chr1	921373	1
chr1	921374	1
chr1	921375	1
chr1	921376	1
chr1	921377	1
chr1	921378	1
chr1	921379	1
chr1	921380	1
chr1	921381	1
chr1	921382	1
chr1	921383	1
chr1	921384	1
chr1	921385	1
chr1	921386	1
chr1	921387	1
chr1	921388	1
chr1	921389	1
chr1	921390	1
chr1	921391	1
chr1	921392	1
chr1	921393	1
chr1	921394	1
chr1	921395	1
chr1	921396	1
chr1	921397	1
chr1	921398	1
chr1	921399	1
chr1	921400	1
chr1	921401	1
chr1	921402	1
chr1	921403	1
chr1	921404	1
chr1	921405	1
chr1	921406	1
chr1	921407	1
chr1	921408	1
chr1	921409	1
chr1	921410	1
chr1	921411	1
chr1	921412	1
chr1	921413	1
chr1	921414	1
chr1	921415	1
chr1	921416	1
chr1	921417	1
chr1	921418	1
chr1	921419	2
chr1	921420	2
chr1	921421	2
chr1	921422	2
chr1	921423	2
chr1	921424	2
chr1	921425	2
chr1	921426	2
chr1	921427	2
chr1	921428	2
chr1	921429	2
chr1	921430	2
chr1	921431	1
chr1	921432	1
chr1	921433	1
chr1	921434	1
chr1	921435	1
chr1	921436	1
chr1	921437	1
chr1	921438	1
chr1	921439	1
chr1	921440	1
chr1	921441	1
chr1	921442	1
chr1	921443	1
chr1	921444	1
chr1	921445	1
chr1	921446	1
chr1	921447	1
chr1	921448	1
chr1	921449	1
chr1	921450	1
chr1	921451	1
chr1	921452	1
chr1	921453	1
chr1	921454	1
chr1	921455	1
chr1	921456	1
chr1	921457	1
chr1	921458	1
chr1	921459	1
chr1	921460	1
chr1	921461	1
chr1	921462	1
chr1	921463	1
chr1	921464	1
chr1	921465	1
chr1	921466	1
chr1	921467	1
chr1	921468	1
chr1	921469	1
chr1	921470	1
chr1	921471	1
chr1	921472	1
chr1	921473	1
chr1	921474	1
chr1	921475	1
chr1	921476	1
chr1	921477	1
chr1	921478	1
chr1	921479	1
chr1	921480	1
chr1	921481	1
chr1	921482	1
chr1	921483	1
chr1	921484	1
chr1	921485	1
chr1	921486	1
chr1	921487	1
chr1	921488	1
chr1	921489	1
chr1	921490	1
chr1	921491	1
chr1	921492	1
chr1	921493	1
chr1	921494	1
chr1	921495	1
chr1	921496	1
chr1	921497	1
chr1	921498	1
chr1	921499	1
chr1	921500	1
chr1	921501	1
chr1	921502	1
chr1	921503	1
chr1	921504	1
chr1	921505	1
chr1	921506	1
chr1	921507	1
chr1	921508	1
chr1	921509	1
chr1	921510	1
chr1	921511	1
chr1	921512	1
chr1	921513	1
chr1	921514	1
chr1	921515	1
chr1	921516	1
chr1	921517	1
chr1	921518	1
chr1	942834	1
chr1	942835	1
chr1	942836	1
chr1	942837	1
chr1	942838	1
chr1	942839	1
chr1	942840	1
chr1	942841	1
chr1	942842	1
chr1	942843	1
chr1	942844	1
chr1	942845	1
chr1	942846	1
chr1	942847	1
chr1	942848	1
chr1	942849	1
chr1	942850	1
chr1	942851	1
chr1	942852	1
chr1	942853	1
chr1	942854	1
chr1	942855	1
chr1	942856	1
chr1	942857	1
chr1	942858	1
chr1	942859	1
chr1	942860	1
chr1	942861	1
chr1	942862	1
chr1	942863	1
chr1	942864	1
chr1	942865	1
chr1	942866	2
chr1	942867	2
chr1	942868	2
chr1	942869	2
chr1	942870	2
chr1	942871	2
chr1	942872	2
chr1	942873	2
chr1	942874	2
chr1	942875	2
chr1	942876	2
chr1	942877	2
chr1	942878	2
chr1	942879	2
chr1	942880	2
chr1	942881	2
chr1	942882	2
chr1	942883	2
chr1	942884	2
chr1	942885	2
chr1	942886	2
chr1	942887	2
chr1	942888	2
chr1	942889	2
chr1	942890	2
chr1	942891	2
chr1	942892	2
chr1	942893	2
chr1	942894	2
chr1	942895	2
chr1	942896	2
chr1	942897	2
chr1	942898	2
chr1	942899	2
chr1	942900	2
chr1	942901	2
chr1	942902	2
chr1	942903	2
chr1	942904	2
chr1	942905	2
chr1	942906	2
chr1	942907	2
chr1	942908	2
chr1	942909	2
chr1	942910	2
chr1	942911	2
chr1	942912	2
chr1	942913	2
chr1	942914	2
chr1	942915	2
chr1	942916	2
chr1	942917	2
chr1	942918	2
chr1	942919	2
chr1	942920	2
chr1	942921	2
chr1	942922	2
chr1	942923	2
chr1	942924	2
chr1	942925	2
chr1	942926	2
chr1	942927	2
chr1	942928	2
chr1	942929	2
chr1	942930	2
chr1	942931	2
chr1	942932	2
chr1	942933	2
chr1	942934	1
chr1	942935	1
chr1	942936	1
chr1	942937	1
chr1	942938	1
chr1	942939	1
chr1	942940	1
chr1	942941	1
chr1	942942	1
chr1	942943	1
chr1	942944	1
chr1	942945	1
chr1	942946	1
chr1	942947	1
chr1	942948	1
chr1	942949	1
chr1	942950	1
chr1	942951	1
chr1	942952	1
chr1	942953	1
chr1	942954	1
chr1	942955	1
chr1	942956	1
chr1	942957	1
chr1	942958	1
chr1	942959	1
chr1	942960	1
chr1	942961	1
chr1	942962	1
chr1	942963	1
chr1	942964	1
chr1	942965	1
chr1	956949	1
chr1	956950	1
chr1	956951	1
chr1	956952	1
chr1	956953	1
chr1	956954	1
chr1	956955	1
chr1	956956	1
chr1	956957	1
chr1	956958	1
chr1	956959	1
chr1	956960	1
chr1	956961	1
chr1	956962	1
chr1	956963	1
chr1	956964	1
chr1	956965	1
chr1	956966	1
chr1	956967	1
chr1	956968	1
chr1	956969	1
chr1	956970	1
chr1	956971	1
chr1	956972	1
chr1	956973	1
chr1	956974	1
chr1	956975	1
chr1	956976	1
chr1	956977	1
chr1	956978	1
chr1	956979	1
chr1	956980	1
chr1	956981	1
chr1	956982	1
chr1	956983	1
chr1	956984	1
chr1	956985	1
chr1	956986	1
chr1	956987	1
chr1	956988	1
chr1	956989	1
chr1	956990	1
chr1	956991	1
chr1	956992	1
chr1	956993	1
chr1	956994	1
chr1	956995	1
chr1	956996	1
chr1	956997	1
chr1	956998	1
chr1	956999	1
chr1	957000	1
chr1	957001	1
chr1	957002	1
chr1	957003	1
chr1	957004	1
chr1	957005	1
chr1	957006	1
chr1	957007	1
chr1	957008	1
chr1	957009	1
chr1	957010	1
chr1	957011	1
chr1	957012	1
chr1	957013	1
chr1	957014	1
chr1	957015	1
chr1	957016	1
chr1	957017	1
chr1	957018	1
chr1	957019	1
chr1	957020	1
chr1	957021	1
chr1	957022	1
chr1	957023	1
chr1	957024	1
chr1	957025	1
chr1	957026	1
chr1	957027	1
chr1	957028	1
chr1	957029	1
chr1	957030	1
chr1	957031	1
chr1	957032	1
chr1	957033	1
chr1	957034	1
chr1	957035	1
chr1	957036	1
chr1	957037	1
chr1	957038	1
chr1	957039	1
chr1	957040	1
chr1	957041	1
chr1	957042	1
chr1	957043	1
chr1	957044	1
chr1	957045	1
chr1	957046	1
chr1	957047	1
chr1	957048	1
chr1	957105	1
chr1	957106	1
chr1	957107	1
chr1	957108	1
chr1	957109	1
chr1	957110	1
chr1	957111	1
chr1	957112	1
chr1	957113	1
chr1	957114	1
chr1	957115	1
chr1	957116	1
chr1	957117	1
chr1	957118	1
chr1	957119	1
chr1	957120	1
chr1	957121	1
chr1	957122	1
chr1	957123	1
chr1	957124	1
chr1	957125	1
chr1	957126	1
chr1	957127	1
chr1	957128	1
chr1	957129	1
chr1	957130	1
chr1	957131	1
chr1	957132	1
chr1	957133	1
chr1	957134	1
chr1	957135	1
chr1	957136	1
chr1	957137	1
chr1	957138	1
chr1	957139	1
chr1	957140	1
chr1	957141	1
chr1	957142	1
chr1	957143	1
chr1	957144	1
chr1	957145	1
chr1	957146	1
chr1	957147	1
chr1	957148	1
chr1	957149	1
chr1	957150	1
chr1	957151	1
chr1	957152	1
chr1	957153	1
chr1	957154	1
chr1	957155	1
chr1	957156	1
chr1	957157	1
chr1	957158	1
chr1	957159	1
chr1	957160	1
chr1	957161	1
chr1	957162	1
chr1	957163	1
chr1	957164	1
chr1	957165	1
chr1	957166	1
chr1	957167	1
chr1	957168	1
chr1	957169	1
chr1	957170	1
chr1	957171	1
chr1	957172	1
chr1	957173	1
chr1	957174	1
chr1	957175	1
chr1	957176	1
chr1	957177	1
chr1	957178	1
chr1	957179	1
chr1	957180	1
chr1	957181	1
chr1	957182	1
chr1	957183	1
chr1	957184	1
chr1	957185	1
chr1	957186	1
chr1	957187	1
chr1	957188	1
chr1	957189	1
chr1	957190	1
chr1	957191	1
chr1	957192	1
chr1	957193	1
chr1	957194	1
chr1	957195	1
chr1	957196	1
chr1	957197	1
chr1	957198	1
chr1	957199	1
chr1	957200	1
chr1	957201	1
chr1	957202	1
chr1	957203	1
chr1	957204	1
chr1	958639	1
chr1	958640	1
chr1	958641	1
chr1	958642	1
chr1	958643	1
chr1	958644	1
chr1	958645	1
chr1	958646	1
chr1	958647	1
chr1	958648	1
chr1	958649	1
chr1	958650	1
chr1	958651	1
chr1	958652	1
chr1	958653	1
chr1	958654	1
chr1	958655	1
chr1	958656	1
chr1	958657	1
chr1	958658	1
chr1	958659	1
chr1	958660	1
chr1	958661	1
chr1	958662	1
chr1	958663	1
chr1	958664	1
chr1	958665	1
chr1	958666	1
chr1	958667	1
chr1	958668	1
chr1	958669	1
chr1	958670	1
chr1	958671	1
chr1	958672	1
chr1	958673	1
chr1	958674	1
chr1	958675	1
chr1	958676	1
chr1	958677	1
chr1	958678	1
chr1	958679	1
chr1	958680	1
chr1	958681	2
chr1	958682	2
chr1	958683	2
chr1	958684	2
chr1	958685	2
chr1	958686	2
chr1	958687	2
chr1	958688	2
chr1	958689	2
chr1	958690	2
chr1	958691	2
chr1	958692	2
chr1	958693	2
chr1	958694	2
chr1	958695	2
chr1	958696	2
chr1	958697	2
chr1	958698	2
chr1	958699	2
chr1	958700	2
chr1	958701	2
chr1	958702	2
chr1	958703	2
chr1	958704	2
chr1	958705	2
chr1	958706	2
chr1	958707	2
chr1	958708	2
chr1	958709	2
chr1	958710	2
chr1	958711	2
chr1	958712	2
chr1	958713	2
chr1	958714	2
chr1	958715	2
chr1	958716	2
chr1	958717	2
chr1	958718	2
chr1	958719	2
chr1	958720	2
chr1	958721	2
chr1	958722	2
chr1	958723	2
chr1	958724	2
chr1	958725	2
chr1	958726	2
chr1	958727	2
chr1	958728	2
chr1	958729	2
chr1	958730	2
chr1	958731	2
chr1	958732	2
chr1	958733	2
chr1	958734	2
chr1	958735	2
chr1	958736	2
chr1	958737	2
chr1	958738	2
chr1	958739	1
chr1	958740	1
chr1	958741	1
chr1	958742	1
chr1	958743	1
chr1	958744	1
chr1	958745	1
chr1	958746	1
chr1	958747	1
chr1	958748	1
chr1	958749	1
chr1	958750	1
chr1	958751	1
chr1	958752	1
chr1	958753	1
chr1	958754	1
chr1	958755	1
chr1	958756	1
chr1	958757	1
chr1	958758	1
chr1	958759	1
chr1	958760	1
chr1	958761	1
chr1	958762	1
chr1	958763	1
chr1	958764	1
chr1	958765	1
chr1	958766	1
chr1	958767	1
chr1	958768	1
chr1	958769	1
chr1	958770	1
chr1	958771	1
chr1	958772	1
chr1	958773	1
chr1	958774	1
chr1	958775	1
chr1	958776	1
chr1	958777	1
chr1	958778	1
chr1	958779	1
chr1	958780	1
chr1	963935	1
chr1	963936	1
chr1	963937	1
chr1	963938	1
chr1	963939	1
chr1	963940	1
chr1	963941	1
chr1	963942	1
chr1	963943	1
chr1	963944	1
chr1	963945	1
chr1	963946	1
chr1	963947	1
chr1	963948	1
chr1	963949	1
chr1	963950	1
chr1	963951	1
chr1	963952	1
chr1	963953	1
chr1	963954	1
chr1	963955	1
chr1	963956	1
chr1	963957	1
chr1	963958	1
chr1	963959	1
chr1	963960	1
chr1	963961	1
chr1	963962	1
chr1	963963	1
chr1	963964	1
chr1	963965	1
chr1	963966	1
chr1	963967	1
chr1	963968	1
chr1	963969	1
chr1	963970	1
chr1	963971	1
chr1	963972	1
chr1	963973	1
chr1	963974	1
chr1	963975	1
chr1	963976	1
chr1	963977	1
chr1	963978	1
chr1	963979	1
chr1	963980	1
chr1	963981	1
chr1	963982	1
chr1	963983	1
chr1	963984	1
chr1	963985	2
chr1	963986	2
chr1	963987	2
chr1	963988	2
chr1	963989	2
chr1	963990	2
chr1	963991	2
chr1	963992	2
chr1	963993	2
chr1	963994	2
chr1	963995	2
chr1	963996	2
chr1	963997	2
chr1	963998	2
chr1	963999	2
chr1	964000	2
chr1	964001	2
chr1	964002	2
chr1	964003	2
chr1	964004	2
chr1	964005	2
chr1	964006	2
chr1	964007	2
chr1	964008	2
chr1	964009	2
chr1	964010	2
chr1	964011	2
chr1	964012	2
chr1	964013	2
chr1	964014	2
chr1	964015	2
chr1	964016	2
chr1	964017	2
chr1	964018	2
chr1	964019	2
chr1	964020	2
chr1	964021	2
chr1	964022	2
chr1	964023	2
chr1	964024	2
chr1	964025	2
chr1	964026	2
chr1	964027	2
chr1	964028	2
chr1	964029	2
chr1	964030	2
chr1	964031	2
chr1	964032	2
chr1	964033	2
chr1	964034	2
chr1	964035	1
chr1	964036	1
chr1	964037	1
chr1	964038	1
chr1	964039	1
chr1	964040	1
chr1	964041	1
chr1	964042	1
chr1	964043	1
chr1	964044	1
chr1	964045	1
chr1	964046	1
chr1	964047	1
chr1	964048	1
chr1	964049	1
chr1	964050	1
chr1	964051	1
chr1	964052	1
chr1	964053	1
chr1	964054	1
chr1	964055	1
chr1	964056	1
chr1	964057	1
chr1	964058	1
chr1	964059	1
chr1	964060	1
chr1	964061	1
chr1	964062	1
chr1	964063	1
chr1	964064	1
chr1	964065	1
chr1	964066	1
chr1	964067	1
chr1	964068	1
chr1	964069	1
chr1	964070	1
chr1	964071	1
chr1	964072	1
chr1	964073	1
chr1	964074	1
chr1	964075	1
chr1	964076	1
chr1	964077	1
chr1	964078	1
chr1	964079	1
chr1	964080	1
chr1	964081	1
chr1	964082	1
chr1	964083	1
chr1	964084	1
chr1	964155	1
chr1	964156	1
chr1	964157	1
chr1	964158	1
chr1	964159	1
chr1	964160	1
chr1	964161	1
chr1	964162	1
chr1	964163	1
chr1	964164	1
chr1	964165	1
chr1	964166	1
chr1	964167	1
chr1	964168	1
chr1	964169	1
chr1	964170	1
chr1	964171	1
chr1	964172	1
chr1	964173	1
chr1	964174	1
chr1	964175	1
chr1	964176	1
chr1	964177	1
chr1	964178	1
chr1	964179	1
chr1	964180	1
chr1	964181	1
chr1	964182	1
chr1	964183	1
chr1	964184	1
chr1	964185	1
chr1	964186	1
chr1	964187	1
chr1	964188	1
chr1	964189	1
chr1	964190	1
chr1	964191	1
chr1	964192	1
chr1	964193	1
chr1	964194	1
chr1	964195	1
chr1	964196	1
chr1	964197	1
chr1	964198	1
chr1	964199	1
chr1	964200	1
chr1	964201	1
chr1	964202	1
chr1	964203	1
chr1	964204	1
chr1	964205	1
chr1	964206	1
chr1	964207	2
chr1	964208	2
chr1	964209	2
chr1	964210	2
chr1	964211	2
chr1	964212	2
chr1	964213	2
chr1	964214	2
chr1	964215	2
chr1	964216	2
chr1	964217	2
chr1	964218	2
chr1	964219	2
chr1	964220	2
chr1	964221	2
chr1	964222	2
chr1	964223	2
chr1	964224	2
chr1	964225	2
chr1	964226	2
chr1	964227	2
chr1	964228	2
chr1	964229	2
chr1	964230	2
chr1	964231	2
chr1	964232	2
chr1	964233	2
chr1	964234	2
chr1	964235	2
chr1	964236	2
chr1	964237	2
chr1	964238	2
chr1	964239	2
chr1	964240	2
chr1	964241	2
chr1	964242	2
chr1	964243	2
chr1	964244	2
chr1	964245	2
chr1	964246	2
chr1	964247	2
chr1	964248	2
chr1	964249	2
chr1	964250	2
chr1	964251	2
chr1	964252	2
chr1	964253	2
chr1	964254	2
chr1	964255	1
chr1	964256	1
chr1	964257	1
chr1	964258	1
chr1	964259	1
chr1	964260	1
chr1	964261	1
chr1	964262	1
chr1	964263	1
chr1	964264	1
chr1	964265	1
chr1	964266	1
chr1	964267	1
chr1	964268	1
chr1	964269	1
chr1	964270	1
chr1	964271	1
chr1	964272	1
chr1	964273	1
chr1	964274	1
chr1	964275	1
chr1	964276	1
chr1	964277	1
chr1	964278	1
chr1	964279	1
chr1	964280	1
chr1	964281	1
chr1	964282	1
chr1	964283	1
chr1	964284	1
chr1	964285	1
chr1	964286	1
chr1	964287	1
chr1	964288	1
chr1	964289	1
chr1	964290	1
chr1	964291	1
chr1	964292	1
chr1	964293	1
chr1	964294	1
chr1	964295	1
chr1	964296	1
chr1	964297	1
chr1	964298	1
chr1	964299	1
chr1	964300	1
chr1	964301	1
chr1	964302	1
chr1	964303	1
chr1	964304	1
chr1	964305	1
chr1	964306	1
chr1	965102	1
chr1	965103	1
chr1	965104	1
chr1	965105	1
chr1	965106	1
chr1	965107	1
chr1	965108	1
chr1	965109	1
chr1	965110	1
chr1	965111	1
chr1	965112	1
chr1	965113	1
chr1	965114	1
chr1	965115	1
chr1	965116	1
chr1	965117	1
chr1	965118	1
chr1	965119	1
chr1	965120	1
chr1	965121	1
chr1	965122	1
chr1	965123	1
chr1	965124	1
chr1	965125	1
chr1	965126	1
chr1	965127	1
chr1	965128	1
chr1	965129	1
chr1	965130	1
chr1	965131	1
chr1	965132	1
chr1	965133	1
chr1	965134	1
chr1	965135	1
chr1	965136	1
chr1	965137	1
chr1	965138	1
chr1	965139	1
chr1	965140	1
chr1	965141	1
chr1	965142	1
chr1	965143	1
chr1	965144	1
chr1	965145	1
chr1	965146	1
chr1	965147	1
chr1	965148	1
chr1	965149	1
chr1	965150	1
chr1	965151	1
chr1	965152	1
chr1	965153	1
chr1	965154	1
chr1	965155	1
chr1	965156	1
chr1	965157	1
chr1	965158	1
chr1	965159	1
chr1	965160	1
chr1	965161	1
chr1	965162	2
chr1	965163	2
chr1	965164	2
chr1	965165	2
chr1	965166	2
chr1	965167	2
chr1	965168	2
chr1	965169	2
chr1	965170	2
chr1	965171	2
chr1	965172	2
chr1	965173	2
chr1	965174	2
chr1	965175	2
chr1	965176	2
chr1	965177	2
chr1	965178	2
chr1	965179	2
chr1	965180	2
chr1	965181	2
chr1	965182	2
chr1	965183	2
chr1	965184	2
chr1	965185	2
chr1	965186	2
chr1	965187	2
chr1	965188	2
chr1	965189	2
chr1	965190	2
chr1	965191	2
chr1	965192	2
chr1	965193	2
chr1	965194	2
chr1	965195	2
chr1	965196	2
chr1	965197	2
chr1	965198	2
chr1	965199	2
chr1	965200	2
chr1	965201	2
chr1	965202	1
chr1	965203	1
chr1	965204	1
chr1	965205	1
chr1	965206	1
chr1	965207	1
chr1	965208	1
chr1	965209	1
chr1	965210	1
chr1	965211	1
chr1	965212	1
chr1	965213	1
chr1	965214	1
chr1	965215	1
chr1	965216	1
chr1	965217	1
chr1	965218	1
chr1	965219	1
chr1	965220	1
chr1	965221	1
chr1	965222	1
chr1	965223	1
chr1	965224	1
chr1	965225	1
chr1	965226	1
chr1	965227	1
chr1	965228	1
chr1	965229	1
chr1	965230	1
chr1	965231	1
chr1	965232	1
chr1	965233	1
chr1	965234	1
chr1	965235	1
chr1	965236	1
chr1	965237	1
chr1	965238	1
chr1	965239	1
chr1	965240	1
chr1	965241	1
chr1	965242	1
chr1	965243	1
chr1	965244	1
chr1	965245	1
chr1	965246	1
chr1	965247	1
chr1	965248	1
chr1	965249	1
chr1	965250	1
chr1	965251	1
chr1	965252	1
chr1	965253	1
chr1	965254	1
chr1	965255	1
chr1	965256	1
chr1	965257	1
chr1	965258	1
chr1	965259	1
chr1	965260	1
chr1	965261	1
chr1	970181	1
chr1	970182	1
chr1	970183	1
chr1	970184	1
chr1	970185	1
chr1	970186	1
chr1	970187	1
chr1	970188	1
chr1	970189	1
chr1	970190	1
chr1	970191	1
chr1	970192	1
chr1	970193	1
chr1	970194	1
chr1	970195	1
chr1	970196	1
chr1	970197	1
chr1	970198	1
chr1	970199	1
chr1	970200	1
chr1	970201	1
chr1	970202	1
chr1	970203	1
chr1	970204	1
chr1	970205	1
chr1	970206	1
chr1	970207	1
chr1	970208	1
chr1	970209	1
chr1	970210	1
chr1	970211	1
chr1	970212	1
